fid,Load_Date,fldDebrisC,Pile_Latit,Pile_Longi
6306,11/29/2022,C and D,26.4618901816,-81.9513320458
6307,03/24/2023,C and D,26.4047403,-81.8889582
6308,11/05/2022,C and D,26.4170341073,-81.901416
6309,03/10/2023,C and D,26.4046214,-81.8867313
6310,10/21/2022,C and D,26.42900388,-81.9117158938
6311,11/15/2022,C and D,26.4328199,-81.9160934
6312,12/04/2022,C and D,26.4045919,-81.8905656
6313,11/11/2022,C and D,26.4224359,-81.9044524
6314,10/16/2022,C and D,26.4508155,-81.9486285
6315,02/09/2023,C and D,26.4072833,-81.8962418
6316,12/03/2022,C and D,26.4616277782,-81.9514712282
6317,11/04/2022,C and D,26.4255657373,-81.9076359273
6318,10/25/2022,C and D,26.4251012542,-81.9065569249
6319,12/10/2022,C and D,26.4361743,-81.9204048
6320,11/20/2022,C and D,26.4351412714,-81.9193979816
6321,11/19/2022,C and D,26.4044752707,-81.8879873798
6322,11/18/2022,C and D,26.4526477554,-81.9551323012
6323,01/09/2023,C and D,26.4581357772,-81.9439632245
6324,12/09/2022,C and D,26.4443365,-81.934442
6325,10/30/2022,C and D,26.4046040643,-81.8862046582
6326,12/04/2022,C and D,26.4593683659,-81.9402092613
6327,01/07/2023,Clean Sand Soil,26.4364751,-81.9223021
6328,01/15/2023,C and D,26.458977201,-81.9416719139
6329,03/17/2023,C and D,26.4335706,-81.9169207
6330,10/19/2022,C and D,26.4365465018,-81.9209893204
6331,12/09/2022,C and D,26.4443662,-81.9346135
6332,11/13/2022,C and D,26.4379122388,-81.923245797
6333,10/31/2022,Dirty Sand Soil,26.4115586,-81.8994338
6334,12/04/2022,C and D,26.4586490253,-81.9402165212
6335,01/25/2023,Concrete to FDS,26.4483292,-81.9403707
6336,10/14/2022,C and D,26.4249225746,-81.9061548935
6337,12/17/2022,C and D,26.4046664257,-81.8921243773
6338,11/13/2022,C and D,26.4508297966,-81.94913916
6339,11/30/2022,C and D,26.465202087,-81.9520219816
6340,11/06/2022,C and D,26.4287497,-81.9117341
6341,01/17/2023,C and D,26.4344269,-81.918305
6342,12/19/2022,C and D,26.4575634304,-81.9402298208
6343,12/18/2022,Dirty Sand Soil,26.4384217,-81.9236976
6344,11/30/2022,C and D,26.4646452,-81.9506941
6345,11/07/2022,C and D,26.4590857362,-81.945481155
6346,10/10/2022,C and D,26.4654198,-81.9542528
6347,11/19/2022,C and D,26.4196675566,-81.9027403718
6348,02/14/2023,C and D,26.4587276895,-81.9449805748
6349,12/17/2022,Vegetation,26.4170790185,-81.9015202393
6350,10/28/2022,Clean Sand Soil,26.452709,-81.9552809
6351,10/17/2022,Clean Sand Soil,26.4525781,-81.9545149
6352,12/07/2022,C and D,26.4600638,-81.940249
6353,01/31/2023,C and D,26.4377924,-81.9227181
6354,12/11/2022,C and D,26.465055,-81.952235
6355,03/23/2023,C and D,26.4218758,-81.9038802
6356,01/07/2023,C and D,26.4302793,-81.9132849
6357,10/15/2022,Dirty Sand Soil,26.4492172888,-81.9442008902
6358,12/19/2022,C and D,26.4622414115,-81.9468148528
6359,11/03/2022,C and D,26.4598781895,-81.9468156249
6360,02/07/2023,C and D,26.4322624516,-81.9152566554
6361,11/05/2022,C and D,26.4478809,-81.9407042
6362,11/02/2022,C and D,26.4276039,-81.910291
6363,02/04/2023,C and D,26.4476714,-81.9400413
6364,11/18/2022,C and D,26.4255075782,-81.9077486309
6365,12/13/2022,C and D,26.4581056685,-81.9404394273
6366,11/14/2022,C and D,26.4328817,-81.9162135
6367,12/03/2022,Vegetation,26.4285536,-81.9113754
6368,10/22/2022,C and D,26.4184896,-81.9021402
6369,10/21/2022,Dirty Sand Soil,26.4514898,-81.9511717
6370,11/08/2022,C and D,26.443449785,-81.9325963129
6371,11/19/2022,C and D,26.4330576,-81.9164733
6372,03/29/2023,C and D,26.4044197463,-81.8900536281
6373,11/19/2022,C and D,26.4385880396,-81.9238777692
6374,10/19/2022,Clean Sand Soil,26.4525649,-81.9545986
6375,11/07/2022,C and D,26.4438166609,-81.9332153165
6376,12/19/2022,C and D,26.4064829617,-81.8952292401
6377,12/12/2022,C and D,26.4592856728,-81.9403987751
6378,10/27/2022,C and D,26.4046354193,-81.89147925
6379,01/27/2023,Dirty Sand Soil,26.4112376,-81.8994118
6380,10/24/2022,C and D,26.4098196,-81.898552
6381,12/09/2022,C and D,26.4042689,-81.8890057
6382,10/30/2022,C and D,26.4213175373,-81.9036828541
6383,10/28/2022,Clean Sand Soil,26.4527082,-81.9552921
6384,12/12/2022,C and D,26.4513236,-81.9505304
6385,12/06/2022,C and D,26.4661251,-81.9556255
6386,11/02/2022,Dirty Sand Soil,26.414491,-81.9005087
6387,12/07/2022,C and D,26.4102657885,-81.8989259564
6388,12/10/2022,C and D,26.44142,-81.9289924
6389,11/27/2022,C and D,26.4338262881,-81.9172702799
6390,11/28/2022,C and D,26.4475298,-81.9407929
6391,10/12/2022,C and D,26.4045511377,-81.888137833
6392,10/15/2022,C and D,26.4525038453,-81.9536761309
6393,11/20/2022,C and D,26.4146195,-81.9007122
6394,12/02/2022,C and D,26.4609841273,-81.9537985725
6395,03/23/2023,C and D,26.4184388,-81.9020636
6396,11/12/2022,C and D,26.4100023,-81.8987216
6397,05/01/2023,C and D,26.4449799,-81.9360438
6398,11/28/2022,C and D,26.4248174848,-81.906197928
6399,03/28/2023,C and D,26.410243,-81.8990881
6400,01/11/2023,C and D,26.4509519,-81.9487784
6401,12/10/2022,C and D,26.4440193,-81.9337244
6402,11/03/2022,C and D,26.428557,-81.9114996
6403,02/02/2023,C and D,26.4476919,-81.940136
6404,02/08/2023,C and D,26.418928,-81.9023081
6405,12/02/2022,C and D,26.4045888,-81.8861146
6406,03/17/2023,C and D,26.4603162666,-81.9473782453
6407,12/13/2022,C and D,26.4601815633,-81.9402854484
6408,12/06/2022,C and D,26.4339552261,-81.9176305924
6409,02/11/2023,C and D,26.4611673,-81.9464328
6410,11/15/2022,C and D,26.4256769652,-81.9081873727
6411,12/01/2022,C and D,26.4048887,-81.885159
6412,01/03/2023,C and D,26.4508023,-81.9490077
6413,01/11/2023,C and D,26.4608964121,-81.9490587186
6414,11/17/2022,C and D,26.4216367094,-81.9038819107
6415,02/07/2023,C and D,26.4371727,-81.9220306
6416,02/07/2023,C and D,26.4370963,-81.9219216
6417,01/09/2023,C and D,26.4304026,-81.9132669
6418,10/09/2022,Vegetation,26.4315642,-81.9143878
6419,01/20/2023,C and D,26.4053724,-81.8936063
6420,12/01/2022,C and D,26.4600109381,-81.9415631882
6421,11/30/2022,Vegetation,26.4255926013,-81.9078323153
6422,01/30/2023,C and D,26.4598450166,-81.9464582018
6423,11/29/2022,C and D,26.4508486,-81.9492371
6424,01/25/2023,Compact CD,26.4484042,-81.940478
6425,10/16/2022,Clean Sand Soil,26.4525741,-81.9545869
6426,02/02/2023,Dirty Sand Soil,26.4213018,-81.9035899
6427,12/06/2022,C and D,26.4297879,-81.9125647
6428,02/02/2023,Dirty Sand Soil,26.4235581,-81.9051514
6429,10/28/2022,Clean Sand Soil,26.4526713,-81.9552834
6430,11/11/2022,C and D,26.4397411701,-81.9260917046
6431,11/04/2022,C and D,26.4046949498,-81.8918584057
6432,11/21/2022,C and D,26.4598513102,-81.9534727987
6433,11/03/2022,Dirty Sand Soil,26.4348939,-81.9187308
6434,11/12/2022,Dirty Sand Soil,26.4341582,-81.9178453
6435,11/30/2022,C and D,26.4048864,-81.8854444
6436,12/13/2022,C and D,26.4600588872,-81.9415900035
6437,11/12/2022,C and D,26.4390523033,-81.924833078
6438,01/11/2023,Clean Sand Soil,26.4367064,-81.9221332
6439,02/01/2023,C and D,26.4379466,-81.9229403
6440,10/13/2022,Vegetation,26.432941555,-81.916276845
6441,10/14/2022,C and D,26.4515705756,-81.9510181998
6442,02/25/2023,C and D,26.4313089186,-81.9140475735
6443,10/12/2022,C and D,26.405378325,-81.8937061682
6444,01/20/2023,C and D,26.4114542,-81.8996016
6445,12/07/2022,C and D,26.4613465,-81.9522248
6446,12/07/2022,C and D,26.4613362,-81.9522376
6447,11/08/2022,C and D,26.4429940518,-81.9318412417
6448,12/15/2022,Dirty Sand Soil,26.4351985,-81.9191619
6449,12/11/2022,C and D,26.4389915,-81.9247039
6450,11/09/2022,Vegetation,26.4596846361,-81.9463007055
6451,02/01/2023,C and D,26.460783016,-81.9492491429
6452,12/03/2022,Vegetation,26.4361946,-81.9207618
6453,10/16/2022,Dirty Sand Soil,26.4524383703,-81.9540261571
6454,02/23/2023,C and D,26.4288830431,-81.911846744
6455,10/17/2022,C and D,26.4087472808,-81.8977375566
6456,11/21/2022,C and D,26.4044243,-81.8892387
6457,12/12/2022,C and D,26.4428091,-81.9310844
6458,11/20/2022,C and D,26.4667789456,-81.9546059174
6459,12/03/2022,C and D,26.4641377,-81.9539745
6460,10/22/2022,Clean Sand Soil,26.4525887,-81.9545968
6461,11/13/2022,C and D,26.411177,-81.8993216
6462,11/01/2022,Dirty Sand Soil,26.4124311,-81.8997427
6463,10/13/2022,Dirty Sand Soil,26.4489437,-81.9433426
6464,11/05/2022,C and D,26.4255779699,-81.9080778568
6465,05/06/2023,Vegetation,26.4411569,-81.9280777
6466,02/15/2023,C and D,26.4373118,-81.922033
6467,01/10/2023,C and D,26.4606080125,-81.9462059527
6468,11/20/2022,C and D,26.4099476,-81.8987676
6469,10/20/2022,Dirty Sand Soil,26.4516805,-81.9511396
6470,11/30/2022,C and D,26.4641071602,-81.9540329716
6471,12/11/2022,C and D,26.4220415,-81.904295
6472,12/04/2022,C and D,26.4045021679,-81.8878341507
6473,10/06/2022,C and D,26.4652709586,-81.9513637828
6474,11/05/2022,C and D,26.4061715221,-81.8949955982
6475,11/05/2022,C and D,26.4066768671,-81.8957062998
6476,12/04/2022,C and D,26.4614240252,-81.9512879393
6477,10/17/2022,Dirty Sand Soil,26.436606,-81.9209453
6478,12/04/2022,C and D,26.4181431,-81.9021159
6479,02/28/2023,C and D,26.4592707111,-81.9425369148
6480,01/11/2023,C and D,26.4508178,-81.9490543
6481,01/14/2023,C and D,26.4507513,-81.9486822
6482,01/21/2023,C and D,26.437854,-81.9228186
6483,12/12/2022,C and D,26.4360683,-81.9205606
6484,10/15/2022,C and D,26.4254982826,-81.9077452139
6485,11/11/2022,C and D,26.458296692,-81.9425110147
6486,11/15/2022,C and D,26.4355217619,-81.9199626055
6487,03/13/2023,C and D,26.4222763432,-81.9041689207
6488,12/04/2022,C and D,26.4578551172,-81.9403506483
6489,01/04/2023,C and D,26.4305332,-81.9133459
6490,12/07/2022,Dirty Sand Soil,26.411504,-81.8995343
6491,11/03/2022,C and D,26.4061175476,-81.895024077
6492,01/11/2023,C and D,26.4629766736,-81.9515420765
6493,11/06/2022,C and D,26.4518439,-81.9522997
6494,01/07/2023,C and D,26.4326766,-81.9158688
6495,11/03/2022,C and D,26.4061839159,-81.8951973874
6496,11/03/2022,C and D,26.4050125145,-81.892579347
6497,11/08/2022,C and D,26.4423971856,-81.9306652062
6498,11/21/2022,C and D,26.4590144,-81.9425426
6499,02/08/2023,Dirty Sand Soil,26.4320142,-81.9151473
6500,01/15/2023,C and D,26.4598196183,-81.9417211785
6501,12/18/2022,Dirty Sand Soil,26.4376403,-81.9227057
6502,10/17/2022,Dirty Sand Soil,26.4366352,-81.9210082
6503,01/10/2023,C and D,26.4300269993,-81.9128095872
6504,11/19/2022,C and D,26.4118122511,-81.8997524872
6505,10/22/2022,C and D,26.4256097004,-81.9077937585
6506,10/05/2022,C and D,26.4628924423,-81.9540214045
6507,12/06/2022,C and D,26.4298427,-81.9125896
6508,12/02/2022,C and D,26.4360725368,-81.9202082791
6509,11/14/2022,C and D,26.4598105,-81.9466421
6510,01/15/2023,C and D,26.4477902,-81.9401269
6511,10/05/2022,C and D,26.4635401,-81.9531913
6512,12/11/2022,Vegetation,26.4387099,-81.9242595
6513,10/18/2022,C and D,26.4660472,-81.9556466
6514,10/11/2022,C and D,26.4355933,-81.9199083
6515,11/22/2022,C and D,26.458653,-81.9419362
6516,01/04/2023,C and D,26.4600930466,-81.9462413129
6517,10/17/2022,C and D,26.4654892,-81.9544315
6518,12/15/2022,Dirty Sand Soil,26.4352651,-81.9193242
6519,12/01/2022,C and D,26.4241487766,-81.905724099
6520,03/18/2023,C and D,26.4645341611,-81.9536610256
6521,11/16/2022,C and D,26.4613305,-81.9537655
6522,10/19/2022,Dirty Sand Soil,26.4513912,-81.9512838
6523,10/21/2022,C and D,26.4288019636,-81.9116735167
6524,11/09/2022,C and D,26.4585569,-81.9425604
6525,11/13/2022,C and D,26.4323164,-81.9155727
6526,01/19/2023,C and D,26.4213322912,-81.9036112129
6527,11/21/2022,C and D,26.458532,-81.941812
6528,02/24/2023,C and D,26.4234092,-81.9049615
6529,02/07/2023,C and D,26.4316647391,-81.9150213253
6530,10/16/2022,Dirty Sand Soil,26.4352205,-81.9194016
6531,12/17/2022,C and D,26.4480135,-81.9403962
6532,10/12/2022,Dirty Sand Soil,26.4489713,-81.943431
6533,10/29/2022,C and D,26.4118832688,-81.899549113
6534,11/08/2022,C and D,26.4509321518,-81.9491326692
6535,10/05/2022,C and D,26.4625821,-81.9486346
6536,11/03/2022,Dirty Sand Soil,26.4379556,-81.9232771
6537,11/05/2022,C and D,26.4048873801,-81.8845150753
6538,10/17/2022,Clean Sand Soil,26.452538,-81.954572
6539,11/17/2022,C and D,26.4609986,-81.9538201
6540,01/14/2023,C and D,26.4592102639,-81.9486594468
6541,11/16/2022,Dirty Sand Soil,26.4148956,-81.9009161
6542,10/14/2022,C and D,26.451421097,-81.9502655928
6543,12/08/2022,C and D,26.4338192,-81.9173798
6544,11/01/2022,C and D,26.4111638,-81.8993331
6545,12/06/2022,C and D,26.4644132361,-81.9505782681
6546,11/18/2022,C and D,26.461198,-81.9538674
6547,03/23/2023,C and D,26.4218593,-81.9037743
6548,10/06/2022,C and D,26.4633772139,-81.9533015601
6549,10/17/2022,C and D,26.4087959233,-81.8977821229
6550,01/10/2023,C and D,26.4576595166,-81.9398196791
6551,12/18/2022,C and D,26.4381066151,-81.9234593679
6552,12/11/2022,C and D,26.4617418219,-81.9477535599
6553,11/20/2022,C and D,26.410692,-81.8991955
6554,11/18/2022,C and D,26.4415498909,-81.9291738517
6555,11/30/2022,C and D,26.4430156443,-81.9318596274
6556,12/04/2022,C and D,26.4361579,-81.9206347
6557,02/13/2023,C and D,26.436376197,-81.92104427
6558,11/19/2022,C and D,26.4246123527,-81.906022648
6559,12/02/2022,Vegetation,26.4282413246,-81.9113873319
6560,11/21/2022,C and D,26.4288824,-81.9116706
6561,10/16/2022,Dirty Sand Soil,26.435243,-81.9193869
6562,10/30/2022,C and D,26.4596323483,-81.9461734873
6563,01/25/2023,C and D,26.4332355,-81.9165549
6564,11/05/2022,C and D,26.4478354,-81.9406456
6565,10/23/2022,Dirty Sand Soil,26.4236134,-81.9051007
6566,10/15/2022,Dirty Sand Soil,26.4489888,-81.9434717
6567,11/21/2022,C and D,26.444003783,-81.9333462516
6568,11/08/2022,C and D,26.4254266,-81.9071203
6569,11/06/2022,C and D,26.4046696527,-81.8920595013
6570,10/25/2022,C and D,26.4283521334,-81.9111757726
6571,03/08/2023,HHW to DMS,26.4596274,-81.9464254
6572,11/08/2022,C and D,26.4338787,-81.9174571
6573,12/02/2022,C and D,26.4225766545,-81.9039972554
6574,02/07/2023,C and D,26.4639939951,-81.9485989894
6575,10/16/2022,Dirty Sand Soil,26.4454885,-81.9365955
6576,12/16/2022,C and D,26.4600221503,-81.9470628565
6577,01/09/2023,C and D,26.4580954245,-81.9438825229
6578,12/08/2022,Dirty Sand Soil,26.4287336,-81.9116085
6579,11/08/2022,C and D,26.4078201,-81.8969149
6580,11/06/2022,C and D,26.4281532308,-81.9110088889
6581,11/19/2022,C and D,26.4102705234,-81.8987890796
6582,10/18/2022,C and D,26.4659256,-81.9555976
6583,12/02/2022,C and D,26.425652029,-81.9079960977
6584,11/30/2022,C and D,26.4346737,-81.9187748
6585,11/30/2022,C and D,26.4345149,-81.9187201
6586,10/21/2022,C and D,26.4338338742,-81.9173771575
6587,10/21/2022,C and D,26.4184056,-81.9021241
6588,11/07/2022,C and D,26.4380392,-81.9233857
6589,12/18/2022,C and D,26.4382451261,-81.9233431947
6590,12/20/2022,C and D,26.4589926446,-81.948293017
6591,12/11/2022,C and D,26.4402647,-81.9268694
6592,03/18/2023,C and D,26.4643548904,-81.9537443562
6593,01/20/2023,C and D,26.4639161248,-81.9476537691
6594,11/28/2022,C and D,26.4213881,-81.9036749
6595,11/21/2022,C and D,26.4047391,-81.8863369
6596,11/21/2022,C and D,26.4047484,-81.8863359
6597,11/11/2022,C and D,26.4583456423,-81.942514116
6598,01/18/2023,C and D,26.462542882,-81.9533717874
6599,02/03/2023,C and D,26.4417708836,-81.9295527098
6600,11/11/2022,C and D,26.4414117672,-81.9289839641
6601,12/09/2022,Dirty Sand Soil,26.4199364,-81.9027797
6602,12/10/2022,C and D,26.4071226,-81.8962809
6603,11/06/2022,C and D,26.4063081891,-81.8954079878
6604,12/07/2022,C and D,26.4337437,-81.9177281
6605,11/16/2022,C and D,26.4358458901,-81.9198094682
6606,12/16/2022,Dirty Sand Soil,26.4328016,-81.9159341
6607,11/15/2022,C and D,26.4327703,-81.9160956
6608,11/08/2022,C and D,26.4524535835,-81.9546663669
6609,12/15/2022,C and D,26.4594092805,-81.9426092644
6610,11/05/2022,C and D,26.4058833997,-81.8946645207
6611,01/28/2023,Concrete to FDS,26.4478987,-81.940584
6612,03/24/2023,C and D,26.406066,-81.894697
6613,10/21/2022,Dirty Sand Soil,26.437529,-81.9223212
6614,12/11/2022,C and D,26.465332,-81.9553283
6615,12/04/2022,C and D,26.4594880799,-81.9404382491
6616,11/15/2022,C and D,26.4364883211,-81.9209939987
6617,03/17/2023,C and D,26.4646782833,-81.9529347074
6618,10/14/2022,C and D,26.4253327122,-81.9065020701
6619,10/24/2022,Dirty Sand Soil,26.4107233,-81.899172
6620,01/30/2023,C and D,26.4293834,-81.9123227
6621,12/08/2022,Dirty Sand Soil,26.4095459,-81.8982717
6622,01/21/2023,Compact CD,26.4483717,-81.9405033
6623,12/03/2022,Vegetation,26.428519,-81.9112581
6624,11/02/2022,C and D,26.4487789,-81.9431509
6625,12/01/2022,C and D,26.4619005356,-81.9486239405
6626,11/02/2022,C and D,26.46319889,-81.9477393945
6627,11/18/2022,C and D,26.4038119326,-81.8752106187
6628,01/24/2023,C and D,26.4053616,-81.8935772
6629,10/23/2022,Clean Sand Soil,26.4525817,-81.954624
6630,02/14/2023,C and D,26.4171340091,-81.901665957
6631,12/19/2022,C and D,26.4359781146,-81.9203306549
6632,10/21/2022,Dirty Sand Soil,26.4515912,-81.9512932
6633,10/18/2022,Dirty Sand Soil,26.4392033,-81.9248323
6634,01/12/2023,C and D,26.4591651009,-81.9486913355
6635,10/19/2022,Clean Sand Soil,26.4525415,-81.954575
6636,11/03/2022,C and D,26.4061815981,-81.8952816201
6637,03/17/2023,C and D,26.462704353,-81.9510767112
6638,11/17/2022,C and D,26.4393463824,-81.9256522414
6639,01/16/2023,C and D,26.4604862908,-81.9402959734
6640,11/29/2022,C and D,26.424685625,-81.9061247184
6641,10/19/2022,C and D,26.436576828,-81.9209935742
6642,11/14/2022,C and D,26.441829221,-81.9295874154
6643,10/27/2022,C and D,26.4061127103,-81.8949401365
6644,12/04/2022,C and D,26.4281783,-81.9111309
6645,11/08/2022,C and D,26.4497053,-81.9461436
6646,11/19/2022,Vegetation,26.4047036165,-81.8845017131
6647,11/21/2022,C and D,26.4044528,-81.8866976
6648,10/16/2022,C and D,26.4306437755,-81.9135140761
6649,02/08/2023,C and D,26.4168716,-81.9014543
6650,01/12/2023,C and D,26.4602994149,-81.9476665358
6651,12/01/2022,C and D,26.4424044,-81.9307888
6652,11/11/2022,Vegetation,26.4255587,-81.9081281
6653,12/03/2022,C and D,26.4594599744,-81.9403766469
6654,11/09/2022,C and D,26.4420232132,-81.9299520083
6655,12/19/2022,C and D,26.4585875738,-81.9395400658
6656,10/21/2022,C and D,26.4341545336,-81.917857474
6657,11/11/2022,C and D,26.4188260587,-81.9019479547
6658,01/07/2023,C and D,26.4309947,-81.9138594
6659,12/05/2022,C and D,26.4595075418,-81.9405180496
6660,11/11/2022,C and D,26.4215587,-81.9038413
6661,11/21/2022,Sand CD,26.4524171,-81.9546506
6662,11/18/2022,C and D,26.433585,-81.9171884
6663,12/10/2022,C and D,26.4358792,-81.9200882
6664,11/05/2022,C and D,26.4255421,-81.9076339
6665,12/07/2022,C and D,26.4588961794,-81.9480028231
6666,02/23/2023,C and D,26.4288524965,-81.9117580882
6667,11/15/2022,C and D,26.4429049056,-81.9315283768
6668,11/02/2022,C and D,26.4077412011,-81.8967827876
6669,01/15/2023,C and D,26.4595955646,-81.9403321253
6670,12/07/2022,C and D,26.4582914,-81.940909
6671,11/08/2022,C and D,26.4508492701,-81.9493638566
6672,01/03/2023,C and D,26.4580224708,-81.9392413714
6673,01/15/2023,C and D,26.4440545,-81.9336863
6674,01/10/2023,C and D,26.4578299833,-81.9390361943
6675,01/14/2023,C and D,26.4226098,-81.904543
6676,12/07/2022,C and D,26.4657216,-81.9554681
6677,12/04/2022,C and D,26.4277807,-81.9108907
6678,11/04/2022,C and D,26.4599573177,-81.9468567938
6679,11/16/2022,C and D,26.4319241,-81.9150424
6680,10/23/2022,Dirty Sand Soil,26.4310476,-81.9139676
6681,12/14/2022,C and D,26.4593923915,-81.9417092009
6682,10/25/2022,Dirty Sand Soil,26.4279295,-81.9106755
6683,12/19/2022,C and D,26.4575996361,-81.9403317423
6684,12/17/2022,C and D,26.4477468,-81.9404225
6685,01/24/2023,C and D,26.4055745,-81.8940872
6686,10/15/2022,C and D,26.4364527648,-81.9209131856
6687,10/17/2022,Clean Sand Soil,26.452606,-81.9545792
6688,03/16/2023,C and D,26.4598141407,-81.9466945166
6689,01/21/2023,C and D,26.4347375,-81.918513
6690,11/02/2022,C and D,26.4287587814,-81.9116129727
6691,12/17/2022,C and D,26.4478564,-81.9403489
6692,10/12/2022,C and D,26.4047048,-81.8916987
6693,10/18/2022,C and D,26.464604892,-81.9531783474
6694,11/02/2022,Dirty Sand Soil,26.4117426,-81.8996434
6695,01/11/2023,C and D,26.4641495315,-81.9469805552
6696,10/18/2022,Dirty Sand Soil,26.4398439,-81.9259593
6697,11/06/2022,C and D,26.4220232517,-81.9040552621
6698,02/07/2023,C and D,26.4317775451,-81.9148619007
6699,02/03/2023,C and D,26.4476676,-81.9402043
6700,11/04/2022,C and D,26.4181424537,-81.9020771168
6701,11/20/2022,C and D,26.4598435,-81.9426574
6702,12/07/2022,C and D,26.4106957772,-81.8991559145
6703,10/13/2022,C and D,26.4046225342,-81.8862531466
6704,01/13/2023,C and D,26.4590539747,-81.9483351941
6705,02/10/2023,C and D,26.4253915538,-81.9075522743
