Ticket #,Client,Disaster,Contractor,TDMS Project,Load Date,Debris Class,Load Latitude,Load Longitude,Disposal Date,Disposal Site,CYD,Total CYD
330009-22278-66844,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/05/2022,C and D,26.4630672,-81.9477347,10/05/2022,Wakehatchee Park DMS,67,
330207-22282-43679,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/09/2022,C and D,26.46820805,-81.95088832,10/09/2022,Wakehatchee Park DMS,65,
330709-22282-49049,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/09/2022,C and D,26.43843368,-81.92365492,10/09/2022,Wakehatchee Park DMS,58,
749023-22284-57245,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/11/2022,C and D,26.42745624,-81.91013742,10/11/2022,Wakehatchee Park DMS,58,
749053-22286-35663,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/13/2022,C and D,26.41640437,-81.90115243,10/13/2022,Bay Oaks DMS,40,
330013-22280-58440,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/07/2022,C and D,26.45915574,-81.95384636,10/07/2022,Wakehatchee Park DMS,61,
330207-22278-66836,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/05/2022,C and D,26.46478309,-81.9506746,10/05/2022,Wakehatchee Park DMS,65,
330007-22279-66566,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/06/2022,C and D,26.4658847,-81.9526674,10/06/2022,Wakehatchee Park DMS,67,
749055-22288-37082,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/15/2022,C and D,26.45082858,-81.94872687,10/15/2022,Bay Oaks DMS,51,
330011-22283-36464,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/10/2022,C and D,26.4671012,-81.9510036,10/10/2022,Wakehatchee Park DMS,57,
740083-22287-54634,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/14/2022,C and D,26.4513778,-81.95085022,10/14/2022,Bay Oaks DMS,57,
330007-22280-61169,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/07/2022,C and D,26.466384,-81.9557218,10/07/2022,Wakehatchee Park DMS,71,
749022-22284-57161,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/11/2022,C and D,26.42752808,-81.91034957,10/11/2022,Wakehatchee Park DMS,49,
330013-22282-38680,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/09/2022,C and D,26.46973833,-81.95097368,10/09/2022,Wakehatchee Park DMS,70,
740083-22288-55538,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/15/2022,C and D,26.44798761,-81.94103815,10/15/2022,Bay Oaks DMS,41,
330007-22284-36824,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/11/2022,C and D,26.4654616,-81.9544163,10/11/2022,Wakehatchee Park DMS,71,
740083-22287-43528,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/14/2022,C and D,26.45098666,-81.94918067,10/14/2022,Bay Oaks DMS,49,
749053-22288-49901,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/15/2022,C and D,26.43665311,-81.92090164,10/15/2022,Bay Oaks DMS,47,
740083-22287-29162,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/14/2022,C and D,26.44896687,-81.94292089,10/14/2022,Bay Oaks DMS,61,
749060-22285-49141,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/12/2022,C and D,26.4050495,-81.8930211,10/12/2022,Bay Oaks DMS,42,
749056-22286-46752,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/13/2022,C and D,26.4090398,-81.89782449,10/13/2022,Bay Oaks DMS,48,
330007-22281-53841,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/08/2022,C and D,26.4662137,-81.9556403,10/08/2022,Wakehatchee Park DMS,62,
749054-22288-32831,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/15/2022,C and D,26.42416917,-81.9055904,10/15/2022,Bay Oaks DMS,45,
330013-22278-35150,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/05/2022,C and D,26.46289244,-81.9540214,10/05/2022,Wakehatchee Park DMS,61,
749054-22285-42771,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/12/2022,C and D,26.40686181,-81.89602293,10/12/2022,Bay Oaks DMS,36,
740085-22287-57645,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/14/2022,C and D,26.40476822,-81.89203602,10/14/2022,Bay Oaks DMS,57,
330011-22280-25328,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/07/2022,C and D,26.4644898,-81.9535203,10/07/2022,Wakehatchee Park DMS,57,
749057-22288-32955,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/15/2022,Vegetation,26.4048282,-81.88432552,10/15/2022,Bay Oaks DMS,44,
330012-22282-40034,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/09/2022,C and D,26.4695535,-81.9509042,10/09/2022,Wakehatchee Park DMS,62,
330010-22283-65774,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/10/2022,C and D,26.46871743,-81.95100401,10/10/2022,Wakehatchee Park DMS,52,
330011-22283-63905,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/10/2022,Vegetation,26.4643686,-81.9543374,10/10/2022,Wakehatchee Park DMS,41,
330011-22284-55964,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/11/2022,C and D,26.4653503,-81.9540309,10/11/2022,Wakehatchee Park DMS,57,
749056-22286-33327,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/13/2022,Vegetation,26.41597843,-81.90108983,10/13/2022,Bay Oaks DMS,38,
740083-22288-34761,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/15/2022,C and D,26.45138531,-81.95072022,10/15/2022,Bay Oaks DMS,41,
330007-22285-29564,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/12/2022,C and D,26.464231,-81.9539738,10/12/2022,Wakehatchee Park DMS,53,
330011-22283-59475,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/10/2022,C and D,26.4654019,-81.9541029,10/10/2022,Wakehatchee Park DMS,66,
749054-22288-35815,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/15/2022,C and D,26.43648119,-81.92097207,10/15/2022,Bay Oaks DMS,45,
749056-22285-61262,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/12/2022,C and D,26.40513532,-81.89316459,10/13/2022,Bay Oaks DMS,33,
740086-22287-56065,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/14/2022,C and D,26.40483578,-81.89216713,10/14/2022,Bay Oaks DMS,32,
749055-22286-61864,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/13/2022,C and D,26.41555502,-81.90086335,10/14/2022,Bay Oaks DMS,62,
749059-22288-54559,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/15/2022,C and D,26.4175527,-81.9016002,10/15/2022,Bay Oaks DMS,35,
330007-22281-63260,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/08/2022,C and D,26.4654036,-81.9552774,10/08/2022,Wakehatchee Park DMS,67,
330007-22280-40433,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/07/2022,C and D,26.4652612,-81.9552335,10/07/2022,Wakehatchee Park DMS,62,
330007-22281-36022,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/08/2022,C and D,26.4662895,-81.9557008,10/08/2022,Wakehatchee Park DMS,62,
330714-22282-52119,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/09/2022,C and D,26.4355502,-81.9196094,10/09/2022,Wakehatchee Park DMS,53,
330009-22278-60757,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/05/2022,C and D,26.463094,-81.9476811,10/05/2022,Wakehatchee Park DMS,59,
330011-22280-35662,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/07/2022,C and D,26.4651086,-81.955107,10/07/2022,Wakehatchee Park DMS,66,
749018-22284-55374,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/11/2022,C and D,26.41735825,-81.90156303,10/11/2022,Wakehatchee Park DMS,58,
749019-22284-30777,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/11/2022,C and D,26.4161365,-81.9010274,10/11/2022,Wakehatchee Park DMS,56,
740081-22285-54290,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/12/2022,C and D,26.42547627,-81.90723002,10/12/2022,Bay Oaks DMS,39,
300206-22282-48827,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/09/2022,Vegetation,26.4385636,-81.923911,10/09/2022,Wakehatchee Park DMS,57,
749055-22287-32412,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/14/2022,C and D,26.44979275,-81.94583519,10/14/2022,Bay Oaks DMS,66,
749058-22288-50298,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/15/2022,C and D,26.40485334,-81.88456675,10/15/2022,Bay Oaks DMS,77,
749053-22288-42369,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/15/2022,C and D,26.43382619,-81.91749063,10/15/2022,Bay Oaks DMS,47,
330012-22281-47445,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/08/2022,C and D,26.4643239,-81.9469472,10/08/2022,Wakehatchee Park DMS,58,
740084-22287-61388,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/14/2022,C and D,26.4514211,-81.95026559,10/14/2022,Bay Oaks DMS,44,
330007-22283-61023,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/10/2022,C and D,26.4653294,-81.954045,10/10/2022,Wakehatchee Park DMS,67,
330715-22282-53043,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/09/2022,C and D,26.4397177,-81.9257413,10/09/2022,Wakehatchee Park DMS,52,
330010-22278-68346,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/05/2022,C and D,26.46142053,-81.95391291,10/06/2022,Wakehatchee Park DMS,64,
330010-22278-44872,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/05/2022,C and D,26.46282113,-81.95414147,10/05/2022,Wakehatchee Park DMS,64,
749054-22288-39296,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/15/2022,C and D,26.43382146,-81.91737113,10/15/2022,Bay Oaks DMS,45,
740083-22288-38740,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/15/2022,C and D,26.44972879,-81.94604704,10/15/2022,Bay Oaks DMS,41,
330010-22283-38192,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/10/2022,C and D,26.46706953,-81.95099475,10/10/2022,Wakehatchee Park DMS,56,
330009-22278-47694,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/05/2022,C and D,26.4635926,-81.947789,10/05/2022,Wakehatchee Park DMS,63,
740084-22285-42265,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/12/2022,C and D,26.40456928,-81.88826247,10/12/2022,Bay Oaks DMS,48,
740082-22288-56476,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/15/2022,C and D,26.4174927,-81.9016268,10/15/2022,Bay Oaks DMS,53,
740085-22285-58223,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/12/2022,C and D,26.41733394,-81.90152012,10/13/2022,Bay Oaks DMS,49,
749053-22285-61020,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/12/2022,C and D,26.40467529,-81.88443432,10/13/2022,Bay Oaks DMS,27,
330713-22282-49474,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/09/2022,Vegetation,26.4354185,-81.9195877,10/09/2022,Wakehatchee Park DMS,52,
330010-22280-59232,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/07/2022,C and D,26.45877632,-81.95378258,10/07/2022,Wakehatchee Park DMS,60,
740085-22286-41566,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/13/2022,C and D,26.4478746,-81.94079967,10/13/2022,Bay Oaks DMS,61,
330007-22281-27450,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/08/2022,C and D,26.4658931,-81.9555271,10/08/2022,Wakehatchee Park DMS,62,
740081-22288-35109,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/15/2022,C and D,26.43111248,-81.9140432,10/15/2022,Bay Oaks DMS,39,
300203-22282-51103,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/09/2022,Vegetation,26.40655822,-81.89577194,10/09/2022,Wakehatchee Park DMS,41,
330207-22278-35830,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/05/2022,C and D,26.4631786,-81.95413914,10/05/2022,Wakehatchee Park DMS,61,
330013-22280-30340,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/07/2022,C and D,26.46063175,-81.95382575,10/07/2022,Wakehatchee Park DMS,44,
330011-22278-70421,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/05/2022,C and D,26.4635401,-81.9531913,10/06/2022,Wakehatchee Park DMS,66,
330207-22278-47452,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/05/2022,C and D,26.46378351,-81.95077347,10/05/2022,Wakehatchee Park DMS,61,
749059-22288-32448,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/15/2022,C and D,26.4248302,-81.9061994,10/15/2022,Bay Oaks DMS,35,
330207-22278-58502,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/05/2022,C and D,26.46420395,-81.95060495,10/05/2022,Wakehatchee Park DMS,65,
330007-22280-36156,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/07/2022,C and D,26.4652596,-81.9551244,10/07/2022,Wakehatchee Park DMS,67,
330012-22278-47559,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/05/2022,C and D,26.4635631,-81.9477809,10/05/2022,Wakehatchee Park DMS,62,
749057-22287-51444,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/14/2022,C and D,26.42130913,-81.90357326,10/14/2022,Bay Oaks DMS,58,
330010-22279-57187,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/06/2022,C and D,26.46353564,-81.95321754,10/06/2022,Wakehatchee Park DMS,56,
749056-22287-47080,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/14/2022,C and D,26.45007656,-81.9465179,10/14/2022,Bay Oaks DMS,62,
749053-22287-33013,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/14/2022,C and D,26.41633286,-81.90094973,10/14/2022,Bay Oaks DMS,54,
740082-22286-33200,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/13/2022,C and D,26.42543169,-81.90704333,10/13/2022,Bay Oaks DMS,53,
740081-22287-29602,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/14/2022,C and D,26.42492258,-81.90615489,10/14/2022,Bay Oaks DMS,47,
740083-22287-35139,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/14/2022,C and D,26.44786663,-81.94038061,10/14/2022,Bay Oaks DMS,49,
749055-22288-29986,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/15/2022,C and D,26.45011738,-81.94664095,10/15/2022,Bay Oaks DMS,47,
740081-22287-56710,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/14/2022,C and D,26.43658126,-81.9209375,10/14/2022,Bay Oaks DMS,59,
749054-22288-51317,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/15/2022,C and D,26.43742574,-81.92244819,10/15/2022,Bay Oaks DMS,53,
740084-22288-41887,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/15/2022,C and D,26.44971059,-81.94588203,10/15/2022,Bay Oaks DMS,44,
330013-22280-26728,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/07/2022,C and D,26.46082022,-81.95374797,10/07/2022,Wakehatchee Park DMS,61,
749057-22285-49082,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/12/2022,C and D,26.44918486,-81.94402829,10/12/2022,Bay Oaks DMS,51,
330007-22281-45940,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/08/2022,C and D,26.466314,-81.9556582,10/08/2022,Wakehatchee Park DMS,67,
300205-22282-50117,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/09/2022,C and D,26.41596957,-81.90086941,10/09/2022,Wakehatchee Park DMS,45,
749059-22286-55027,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/13/2022,C and D,26.4241558,-81.9056844,10/13/2022,Bay Oaks DMS,41,
749056-22286-61699,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/13/2022,C and D,26.41578885,-81.90088172,10/14/2022,Bay Oaks DMS,48,
740083-22286-55411,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/13/2022,C and D,26.43283117,-81.91604502,10/13/2022,Bay Oaks DMS,61,
330013-22278-59829,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/05/2022,C and D,26.4633334,-81.95412831,10/05/2022,Wakehatchee Park DMS,70,
749060-22286-60336,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/13/2022,C and D,26.4238606,-81.9053695,10/14/2022,Bay Oaks DMS,42,
330011-22281-27361,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/08/2022,C and D,26.4657362,-81.9554581,10/08/2022,Wakehatchee Park DMS,57,
749054-22285-49060,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/12/2022,C and D,26.40449386,-81.88668747,10/12/2022,Bay Oaks DMS,36,
330010-22283-53928,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/10/2022,C and D,26.46764931,-81.95096498,10/10/2022,Wakehatchee Park DMS,40,
330009-22280-33502,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/07/2022,C and D,26.4601792,-81.9472317,10/07/2022,Wakehatchee Park DMS,59,
330012-22278-60706,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/05/2022,C and D,26.4629912,-81.9476613,10/05/2022,Wakehatchee Park DMS,62,
749057-22287-35022,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/14/2022,C and D,26.4050394,-81.89296963,10/14/2022,Bay Oaks DMS,55,
749060-22286-45966,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/13/2022,C and D,26.4156211,-81.9009886,10/13/2022,Bay Oaks DMS,50,
749060-22285-56201,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/12/2022,C and D,26.4046804,-81.8917987,10/12/2022,Bay Oaks DMS,42,
749057-22288-45139,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/15/2022,Vegetation,26.40484438,-81.88463017,10/15/2022,Bay Oaks DMS,62,
330716-22282-60593,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/09/2022,C and D,26.4533528,-81.9555125,10/09/2022,Wakehatchee Park DMS,49,
740083-22286-42327,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/13/2022,C and D,26.43878423,-81.92416363,10/13/2022,Bay Oaks DMS,53,
330007-22283-40872,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/10/2022,C and D,26.4676008,-81.9509679,10/10/2022,Wakehatchee Park DMS,45,
749054-22287-51203,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/14/2022,C and D,26.43641042,-81.92075079,10/14/2022,Bay Oaks DMS,67,
740084-22287-47078,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/14/2022,C and D,26.44798017,-81.94025306,10/14/2022,Bay Oaks DMS,52,
749056-22287-43969,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/14/2022,C and D,26.45168957,-81.9515628,10/14/2022,Bay Oaks DMS,38,
330007-22278-66154,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/05/2022,C and D,26.4623828,-81.9539731,10/05/2022,Wakehatchee Park DMS,71,
749057-22287-40495,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/14/2022,C and D,26.40442359,-81.89050228,10/14/2022,Bay Oaks DMS,62,
749058-22287-59825,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/14/2022,C and D,26.40748646,-81.89665121,10/15/2022,Bay Oaks DMS,41,
749055-22286-46468,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/13/2022,C and D,26.40887023,-81.89773086,10/13/2022,Bay Oaks DMS,55,
749057-22285-45287,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/12/2022,C and D,26.44921972,-81.94414111,10/12/2022,Bay Oaks DMS,33,
300204-22282-49738,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/09/2022,C and D,26.41586906,-81.90096703,10/09/2022,Wakehatchee Park DMS,42,
330013-22283-53854,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/10/2022,C and D,26.46745834,-81.95092348,10/10/2022,Wakehatchee Park DMS,44,
749059-22286-46028,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/13/2022,C and D,26.4156384,-81.9009903,10/13/2022,Bay Oaks DMS,48,
749054-22285-61596,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/12/2022,C and D,26.40892155,-81.89776028,10/13/2022,Bay Oaks DMS,27,
749055-22286-33217,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/13/2022,C and D,26.41612738,-81.90111348,10/13/2022,Bay Oaks DMS,47,
330007-22283-33226,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/10/2022,C and D,26.4672201,-81.9510595,10/10/2022,Wakehatchee Park DMS,62,
740082-22287-33479,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/14/2022,C and D,26.42894515,-81.91174231,10/14/2022,Bay Oaks DMS,58,
749060-22287-59430,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/14/2022,C and D,26.416139,-81.9011252,10/15/2022,Bay Oaks DMS,34,
330010-22280-37535,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/07/2022,C and D,26.46011094,-81.95367544,10/07/2022,Wakehatchee Park DMS,64,
330009-22282-46823,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/09/2022,C and D,26.4536498,-81.9558244,10/09/2022,Wakehatchee Park DMS,63,
740083-22286-38577,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/13/2022,C and D,26.43932183,-81.9251447,10/13/2022,Bay Oaks DMS,49,
749059-22285-56291,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/12/2022,C and D,26.4047048,-81.8916987,10/12/2022,Bay Oaks DMS,28,
740084-22285-53314,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/12/2022,C and D,26.40466284,-81.88663089,10/12/2022,Bay Oaks DMS,35,
749053-22285-40422,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/12/2022,C and D,26.41583356,-81.9013472,10/12/2022,Bay Oaks DMS,34,
749060-22287-40868,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/14/2022,C and D,26.4090367,-81.8978309,10/14/2022,Bay Oaks DMS,59,
330007-22278-70341,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,10/05/2022,C and D,26.4637824,-81.9530774,10/06/2022,Wakehatchee Park DMS,71,
