Ticket #,Client,Disaster,Contractor,TDMS Project,Load Date,Debris Class,Load Latitude,Load Longitude,Disposal Date,Disposal Site,CYD,Total CYD
749846-22312-45490,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/8/2022,Vegetation,26.6754939,-81.8856923,11/8/2022,Paige Field Airport DMS,51,
749846-22317-40354,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/13/2022,Vegetation,26.6747924,-81.8843808,11/13/2022,Paige Field Airport DMS,58,
749846-22318-24750,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/14/2022,Vegetation,26.6789552,-81.8868296,11/14/2022,Paige Field Airport DMS,55,
749846-22319-51387,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/15/2022,Vegetation,26.6793891,-81.8863826,11/15/2022,Paige Field Airport DMS,58,
749847-22308-28777,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/4/2022,Vegetation,26.6625983,-81.8820692,11/4/2022,Civic Center DMS,35,
749737-22312-38722,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/8/2022,Vegetation,26.68193368,-81.85553725,11/8/2022,Civic Center DMS,51,
749851-22313-40362,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/9/2022,Vegetation,26.5642075,-81.8086128,11/9/2022,Domestic Rd DMS,51,
749851-22314-47016,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/10/2022,Vegetation,26.5645229,-81.80860232,11/10/2022,Domestic Rd DMS,36,
749851-22319-46943,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/15/2022,Vegetation,26.56485773,-81.81676001,11/15/2022,Domestic Rd DMS,48,
749853-22308-38272,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/4/2022,C and D,26.70216882,-81.83359297,11/4/2022,Civic Center DMS,62,
749859-22311-41550,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/7/2022,Vegetation,26.75759101,-81.85243111,11/7/2022,Civic Center DMS,42,
749860-22310-56928,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/6/2022,Vegetation,26.6642446,-82.1463629,11/6/2022,Pine Island DMS,38,
749868-22316-34897,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/12/2022,Vegetation,26.6356262,-82.0366289,11/12/2022,Pine Island DMS,37,
749860-22312-27506,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/8/2022,Vegetation,26.6642074,-82.1449216,11/8/2022,Pine Island DMS,61,
749860-22319-33988,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/15/2022,Vegetation,26.657056,-82.1413066,11/15/2022,Pine Island DMS,53,
749866-22317-59017,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/13/2022,Vegetation,26.7445913,-81.899332,11/13/2022,Paige Field Airport DMS,47,
749867-22312-34444,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/8/2022,Vegetation,26.6270208,-82.033836,11/8/2022,Pine Island DMS,54,
749867-22316-41642,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/12/2022,Vegetation,26.6367231,-82.0369721,11/12/2022,Pine Island DMS,61,
749861-22310-31647,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/6/2022,Vegetation,26.6642191,-82.1476092,11/6/2022,Pine Island DMS,70,
749751-22311-43331,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/7/2022,C and D,26.4073441,-81.8964356,11/7/2022,Lovers Key DMS,37,
749752-22317-55992,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/13/2022,C and D,26.6817417,-81.78922042,11/13/2022,Civic Center DMS,44,
749862-22317-30438,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/13/2022,Vegetation,26.73763982,-81.90414269,11/13/2022,Paige Field Airport DMS,59,
749748-22316-53165,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/12/2022,C and D,26.4055638,-81.8937693,11/12/2022,Lovers Key DMS,32,
749748-22317-44931,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/13/2022,C and D,26.4111284,-81.8993096,11/13/2022,Lovers Key DMS,40,
749865-22312-53212,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/8/2022,Vegetation,26.6211788,-82.0316167,11/8/2022,Pine Island DMS,46,
749749-22309-35485,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/5/2022,C and D,26.4400341,-81.9263794,11/5/2022,Bay Oaks DMS,38,
749868-22310-52544,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/6/2022,Vegetation,26.63189648,-82.03745475,11/6/2022,Pine Island DMS,47,
749868-22312-34487,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/8/2022,Vegetation,26.6271448,-82.0337611,11/8/2022,Pine Island DMS,58,
749752-22311-39265,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/7/2022,Vegetation,26.67969457,-81.78977519,11/7/2022,SR 82 DMS,44,
749750-22312-44075,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/8/2022,C and D,26.4056579,-81.8943222,11/8/2022,Lovers Key DMS,40,
749759-22315-55741,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/11/2022,C and D,26.3556106,-81.857011,11/11/2022,Lovers Key DMS,68,
749761-22317-43091,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/13/2022,C and D,26.52572956,-82.19335489,11/13/2022,Wulfert Rd DMS,70,
749863-22310-45704,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/6/2022,Vegetation,26.6247405,-82.0353191,11/6/2022,Pine Island DMS,60,
749862-22319-39363,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/15/2022,Vegetation,26.73863377,-81.9096365,11/15/2022,Paige Field Airport DMS,56,
749863-22309-62303,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/5/2022,Vegetation,26.6214203,-82.0369016,11/6/2022,Pine Island DMS,41,
749863-22317-25558,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/13/2022,Vegetation,26.73779607,-81.90402771,11/13/2022,Paige Field Airport DMS,60,
749863-22317-30497,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/13/2022,Vegetation,26.73736041,-81.90445668,11/13/2022,Paige Field Airport DMS,60,
749865-22313-32880,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/9/2022,Vegetation,26.6199478,-82.0316474,11/9/2022,Pine Island DMS,53,
749867-22317-55569,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/13/2022,Vegetation,26.5837351,-81.7006225,11/13/2022,SR 82 DMS,58,
749760-22319-33224,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/15/2022,Vegetation,26.54860395,-82.19775455,11/15/2022,Wulfert Rd DMS,47,
749865-22316-29570,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/12/2022,Vegetation,26.7445886,-81.908362,11/12/2022,Paige Field Airport DMS,49,
749847-22309-48586,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/5/2022,Vegetation,26.6734937,-81.886643,11/5/2022,Paige Field Airport DMS,41,
749835-22305-57763,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/1/2022,C and D,26.48588244,-81.86185014,11/1/2022,Domestic Rd DMS,55,
749835-22308-33104,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/4/2022,Vegetation,26.48548156,-81.85967884,11/4/2022,Domestic Rd DMS,55,
749835-22313-39603,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/9/2022,C and D,26.48726,-81.8629106,11/9/2022,Domestic Rd DMS,49,
749847-22313-56417,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/9/2022,Vegetation,26.6785573,-81.8867582,11/9/2022,Civic Center DMS,41,
749850-22307-50019,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/3/2022,C and D,26.70048426,-81.83377567,11/3/2022,Civic Center DMS,49,
749836-22318-45220,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/14/2022,C and D,26.48460195,-81.85884805,11/14/2022,Domestic Rd DMS,54,
749852-22316-38145,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/12/2022,Vegetation,26.5632499,-81.8126821,11/12/2022,Domestic Rd DMS,51,
749855-22317-54121,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/13/2022,C and D,26.45861082,-81.95339457,11/13/2022,FMB Elementary School DMS,32,
749861-22314-49423,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/10/2022,Vegetation,26.6618804,-82.1448714,11/10/2022,Pine Island DMS,57,
749860-22314-44860,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/10/2022,Vegetation,26.6631255,-82.1448328,11/10/2022,Pine Island DMS,65,
749860-22314-48612,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/10/2022,Vegetation,26.6622653,-82.1448819,11/10/2022,Pine Island DMS,57,
749866-22319-36374,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/15/2022,C and D,26.742429,-81.8968202,11/15/2022,Paige Field Airport DMS,54,
749868-22315-40808,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/11/2022,Vegetation,26.6319268,-82.0341149,11/11/2022,Pine Island DMS,51,
749865-22319-41985,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/15/2022,C and D,26.7424285,-81.896812,11/15/2022,Paige Field Airport DMS,42,
300206-22315-33156,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/11/2022,C and D,26.6861791,-81.8062131,11/11/2022,Civic Center DMS,40,
700101-22313-36086,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/9/2022,Vegetation,26.73683501,-81.78195971,11/9/2022,Civic Center DMS,58,
749826-22318-43572,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/14/2022,Vegetation,26.6620948,-81.9065308,11/14/2022,Paige Field Airport DMS,58,
102491-22320-36677,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/16/2022,Vegetation,26.73280358,-81.91264563,11/16/2022,Civic Center DMS,36,
102491-22320-43130,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/16/2022,Vegetation,26.73277829,-81.91255988,11/16/2022,Civic Center DMS,43,
102491-22321-32793,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/17/2022,Vegetation,26.73292824,-81.91232133,11/17/2022,Civic Center DMS,40,
102491-22322-26008,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/18/2022,Vegetation,26.73309496,-81.91219795,11/18/2022,Civic Center DMS,30,
102491-22324-44370,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/20/2022,Vegetation,26.74685058,-81.90557222,11/20/2022,Paige Field Airport DMS,43,
102491-22324-56507,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/20/2022,Vegetation,26.74813646,-81.90465312,11/20/2022,Paige Field Airport DMS,43,
102491-22325-52353,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/21/2022,Vegetation,26.74725759,-81.90526482,11/21/2022,Paige Field Airport DMS,43,
102491-22325-59949,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/21/2022,Vegetation,26.74806089,-81.90458609,11/21/2022,Paige Field Airport DMS,33,
102491-22326-48020,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/22/2022,Vegetation,26.74809529,-81.90473973,11/22/2022,Paige Field Airport DMS,30,
102491-22321-57666,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/17/2022,Vegetation,26.7328855,-81.9122702,11/17/2022,Civic Center DMS,56,
102491-22323-31498,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/19/2022,Vegetation,26.74714977,-81.90523393,11/19/2022,Paige Field Airport DMS,26,
102491-22326-24983,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/22/2022,Vegetation,26.747197,-81.9053567,11/22/2022,Paige Field Airport DMS,50,
102491-22333-33704,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/29/2022,Vegetation,26.73303662,-81.9123163,11/29/2022,Paige Field Airport DMS,46,
102491-22334-28408,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/30/2022,Vegetation,26.54534209,-81.90660923,11/30/2022,AandW Bulb Rd DMS,36,
102491-22334-45397,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/30/2022,C and D,26.5415977,-81.9143345,11/30/2022,AandW Bulb Rd DMS,30,
1024910-22320-34987,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/16/2022,Vegetation,26.5399957,-81.8654135,11/16/2022,Paige Field Airport DMS,74,
1024910-22320-48627,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/16/2022,Vegetation,26.540142,-81.8648296,11/16/2022,Paige Field Airport DMS,74,
102491-22333-46169,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/29/2022,C and D,26.7328171,-81.91267151,11/29/2022,Paige Field Airport DMS,30,
1024910-22320-59739,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/16/2022,Vegetation,26.5401566,-81.8625073,11/16/2022,Paige Field Airport DMS,78,
1024910-22321-47169,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/17/2022,Vegetation,26.539946,-81.8631244,11/17/2022,Paige Field Airport DMS,61,
1024910-22322-26824,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/18/2022,Vegetation,26.5400162,-81.8628531,11/18/2022,Paige Field Airport DMS,83,
1024910-22323-27750,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/19/2022,Vegetation,26.5423725,-81.8628326,11/19/2022,Paige Field Airport DMS,78,
1024910-22323-37004,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/19/2022,Vegetation,26.5425014,-81.8628834,11/19/2022,Paige Field Airport DMS,74,
1024910-22323-59260,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/19/2022,Vegetation,26.5460262,-81.8597212,11/19/2022,Paige Field Airport DMS,57,
1024910-22324-26749,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/20/2022,Vegetation,26.5459738,-81.8596327,11/20/2022,Paige Field Airport DMS,78,
102491-22320-49149,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/16/2022,Vegetation,26.73299815,-81.91225888,11/16/2022,Civic Center DMS,53,
102491-22322-43841,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/18/2022,Vegetation,26.73298117,-81.91206736,11/18/2022,Civic Center DMS,43,
102491-22323-36910,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/19/2022,Vegetation,26.74688843,-81.90543006,11/19/2022,Paige Field Airport DMS,40,
102491-22323-48488,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/19/2022,C and D,26.74638425,-81.90543593,11/19/2022,Paige Field Airport DMS,43,
102491-22332-27301,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/28/2022,Vegetation,26.74713142,-81.90523317,11/28/2022,Civic Center DMS,43,
102491-22332-36415,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/28/2022,Vegetation,26.73289786,-81.91239383,11/28/2022,Civic Center DMS,33,
102491-22322-37697,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/18/2022,Vegetation,26.73291856,-81.9121754,11/18/2022,Civic Center DMS,46,
102491-22323-54212,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/19/2022,C and D,26.74649238,-81.90545814,11/19/2022,Paige Field Airport DMS,46,
102491-22324-27294,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/20/2022,Vegetation,26.74720134,-81.90521683,11/20/2022,Paige Field Airport DMS,40,
1024910-22323-46834,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/19/2022,Vegetation,26.5461957,-81.8648608,11/19/2022,Paige Field Airport DMS,65,
1024910-22324-54973,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/20/2022,Vegetation,26.5432687,-81.8620578,11/20/2022,Paige Field Airport DMS,78,
102491-22320-32768,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/16/2022,Vegetation,26.73281571,-81.91256993,11/16/2022,Civic Center DMS,46,
102491-22321-27181,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/17/2022,Vegetation,26.7328373,-81.91239733,11/17/2022,Civic Center DMS,43,
102491-22322-57232,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/18/2022,Vegetation,26.73290293,-81.91213713,11/18/2022,Paige Field Airport DMS,30,
102491-22324-32726,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/20/2022,Vegetation,26.74796874,-81.9046472,11/20/2022,Paige Field Airport DMS,33,
102491-22334-34095,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/30/2022,C and D,26.5446325,-81.9043599,11/30/2022,AandW Bulb Rd DMS,36,
1024910-22322-35966,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/18/2022,Vegetation,26.5400967,-81.862658,11/18/2022,Paige Field Airport DMS,78,
1024910-22325-28219,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/21/2022,Vegetation,26.5432946,-81.8620212,11/21/2022,Paige Field Airport DMS,65,
102491-22332-41094,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/28/2022,Vegetation,26.73291328,-81.91240037,11/28/2022,Civic Center DMS,36,
102491-22333-38342,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/29/2022,Vegetation,26.73289023,-81.91234706,11/29/2022,Paige Field Airport DMS,33,
1024910-22320-39104,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/16/2022,Vegetation,26.5400108,-81.864988,11/16/2022,Paige Field Airport DMS,78,
1024910-22320-43317,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/16/2022,Vegetation,26.5401007,-81.8648527,11/16/2022,Paige Field Airport DMS,74,
1024910-22321-35976,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/17/2022,Vegetation,26.5402776,-81.8637953,11/17/2022,Paige Field Airport DMS,70,
1024910-22322-32620,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/18/2022,Vegetation,26.5400861,-81.8626793,11/18/2022,Paige Field Airport DMS,78,
1024910-22322-48286,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/18/2022,Vegetation,26.5403839,-81.8623341,11/18/2022,Paige Field Airport DMS,74,
1024910-22323-31469,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/19/2022,Vegetation,26.5425447,-81.8628906,11/19/2022,Paige Field Airport DMS,78,
102491-22323-25850,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/19/2022,Vegetation,26.74710623,-81.90524004,11/19/2022,Civic Center DMS,26,
102491-22323-60068,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/19/2022,Vegetation,26.74723857,-81.90524935,11/19/2022,Paige Field Airport DMS,40,
102491-22332-47039,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/28/2022,Vegetation,26.73292042,-81.91223578,11/28/2022,Paige Field Airport DMS,40,
102491-22334-51385,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/30/2022,Vegetation,26.54149472,-81.90819247,11/30/2022,AandW Bulb Rd DMS,36,
1024910-22320-31272,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/16/2022,Vegetation,26.5399748,-81.865624,11/16/2022,Paige Field Airport DMS,70,
1024910-22320-53182,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/16/2022,Vegetation,26.5401764,-81.8647683,11/16/2022,Paige Field Airport DMS,74,
102491-22320-53671,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/16/2022,Vegetation,26.7330564,-81.91219141,11/16/2022,Civic Center DMS,46,
102491-22322-31832,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/18/2022,Vegetation,26.73291076,-81.91233147,11/18/2022,Civic Center DMS,50,
102491-22326-41538,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/22/2022,Vegetation,26.7470963,-81.9052085,11/22/2022,Paige Field Airport DMS,40,
102491-22333-52547,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/29/2022,C and D,26.73308731,-81.91235325,11/29/2022,Civic Center DMS,40,
102491-22334-48628,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/30/2022,Vegetation,26.5415982,-81.9139438,11/30/2022,AandW Bulb Rd DMS,30,
1024910-22320-27041,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/16/2022,Vegetation,26.5399797,-81.8657962,11/16/2022,Paige Field Airport DMS,65,
1024910-22321-60573,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/17/2022,Vegetation,26.5401088,-81.8627431,11/17/2022,Paige Field Airport DMS,78,
1024910-22321-27334,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/17/2022,Vegetation,26.5403927,-81.8645417,11/17/2022,Paige Field Airport DMS,74,
1024910-22321-40944,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/17/2022,C and D,26.5400188,-81.8633169,11/17/2022,Paige Field Airport DMS,65,
1024910-22324-34512,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/20/2022,Vegetation,26.5459701,-81.8592682,11/20/2022,Paige Field Airport DMS,78,
1024910-22325-33735,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/21/2022,Vegetation,26.5439154,-81.8622908,11/21/2022,Paige Field Airport DMS,74,
1024910-22333-29054,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/29/2022,Vegetation,26.6891517,-81.8703634,11/29/2022,Paige Field Airport DMS,74,
1024910-22334-40829,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/30/2022,C and D,26.6888822,-81.8668217,11/30/2022,Paige Field Airport DMS,4,
1024911-22320-51256,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/16/2022,Vegetation,26.5551482,-81.865167,11/16/2022,Paige Field Airport DMS,47,
1024910-22325-39374,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/21/2022,Vegetation,26.5440766,-81.8623088,11/21/2022,Paige Field Airport DMS,70,
1024910-22326-28459,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/22/2022,Vegetation,26.5451906,-81.8631028,11/22/2022,Paige Field Airport DMS,78,
1024910-22333-54440,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/29/2022,C and D,26.6891696,-81.870274,11/29/2022,Paige Field Airport DMS,70,
1024911-22321-47267,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/17/2022,Vegetation,26.554202,-81.8667704,11/17/2022,Paige Field Airport DMS,43,
1024911-22321-53201,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/17/2022,Vegetation,26.5541106,-81.8671844,11/17/2022,Paige Field Airport DMS,43,
1024911-22322-29512,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/18/2022,Vegetation,26.5545939,-81.8677116,11/18/2022,Paige Field Airport DMS,43,
1024911-22323-30254,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,11/19/2022,Vegetation,26.5553373,-81.8685691,11/19/2022,Paige Field Airport DMS,50,
